user_id,movie_id,rating
user_03411,movie_0596,2
user_00823,movie_0518,3
user_03756,movie_0528,5
user_08432,movie_0440,4
user_08368,movie_0490,5
user_05141,movie_0115,5
user_00969,movie_0586,3
user_09268,movie_0074,5
user_06593,movie_0431,3
user_01405,movie_0606,3
user_06194,movie_0360,5
user_04793,movie_0180,2
user_03515,movie_0769,1
user_07228,movie_0151,3
user_06408,movie_0937,4
user_04500,movie_0241,5
user_00091,movie_0659,2
user_03814,movie_0237,4
user_05614,movie_0201,1
user_08798,movie_0236,5
user_01521,movie_0099,3
user_02714,movie_0507,3
user_08354,movie_0995,2
user_04068,movie_0094,4
user_05801,movie_0011,4
user_01334,movie_0182,5
user_09369,movie_0119,4
user_07375,movie_0728,4
user_02276,movie_0361,4
user_06792,movie_0940,2
user_01596,movie_0587,4
user_02427,movie_0138,3
user_07442,movie_0960,2
user_07862,movie_0652,5
user_01116,movie_0943,5
user_06975,movie_0879,4
user_06038,movie_0122,2
user_02725,movie_0203,2
user_00945,movie_0272,5
user_05313,movie_0701,5
user_01968,movie_0196,5
user_09403,movie_0764,4
user_08576,movie_0147,4
user_05125,movie_0652,5
user_03113,movie_0793,3
user_07023,movie_0180,4
user_00880,movie_0986,3
user_09911,movie_0734,5
user_01725,movie_0614,1
user_09253,movie_0937,3
user_07216,movie_0191,4
user_00242,movie_0545,4
user_07964,movie_0455,5
user_06878,movie_0766,3
user_01470,movie_0378,3
user_03282,movie_0248,4
user_02291,movie_0973,3
user_00004,movie_0155,1
user_03161,movie_0812,3
user_07299,movie_0820,3
user_06210,movie_0057,4
user_01659,movie_0453,2
user_00294,movie_0337,3
user_03471,movie_0198,4
user_08768,movie_0740,5
user_00190,movie_0931,3
user_06676,movie_0885,3
user_05847,movie_0692,4
user_02718,movie_0520,2
user_09736,movie_0881,4
user_03759,movie_0793,5
user_04767,movie_0994,5
user_02872,movie_0245,5
user_04061,movie_0773,5
user_04468,movie_0532,2
user_00637,movie_0163,4
user_05314,movie_0522,4
user_07967,movie_0687,2
user_01029,movie_0492,5
user_08243,movie_0112,4
user_07668,movie_0014,5
user_00004,movie_0419,4
user_01266,movie_0540,4
user_06531,movie_0940,4
user_00688,movie_0793,3
user_06887,movie_0056,4
user_09432,movie_0013,5
user_01998,movie_0412,3
user_09517,movie_0708,5
user_00693,movie_0158,3
user_00080,movie_0738,4
user_02578,movie_0395,4
user_07936,movie_0804,2
user_05901,movie_0794,3
user_07192,movie_0110,4
user_06567,movie_0946,4
user_06627,movie_0236,3
user_07312,movie_0274,2
user_06704,movie_0301,2
user_08893,movie_0129,3
user_05108,movie_0180,2
user_03571,movie_0322,3
user_07729,movie_0142,3
user_00615,movie_0436,3
user_07648,movie_0280,3
user_02909,movie_0984,5
user_03219,movie_0845,3
user_01468,movie_0069,5
user_08936,movie_0764,5
user_04690,movie_0879,5
user_03113,movie_0044,4
user_03921,movie_0640,4
user_08031,movie_0797,5
user_06145,movie_0401,5
user_04877,movie_0410,4
user_02096,movie_0689,5
user_05098,movie_0856,4
user_06907,movie_0426,4
user_03711,movie_0947,4
user_08421,movie_0896,4
user_07683,movie_0316,4
user_00610,movie_0875,3
user_06438,movie_0118,4
user_07466,movie_0658,4
user_06503,movie_0629,4
user_05912,movie_0635,1
user_04607,movie_0044,4
user_08567,movie_0692,5
user_03591,movie_0909,3
user_08930,movie_0147,4
user_00585,movie_0773,2
user_03619,movie_0982,3
user_07572,movie_0437,2
user_00172,movie_0294,4
user_00100,movie_0362,4
user_03545,movie_0497,2
user_07182,movie_0600,4
user_04154,movie_0661,4
user_09733,movie_0625,3
user_07617,movie_0160,4
user_04605,movie_0897,4
user_05784,movie_0430,5
user_02681,movie_0454,4
user_03150,movie_0184,5
user_09499,movie_0850,4
user_06097,movie_0178,3
user_09113,movie_0169,4
user_04945,movie_0111,2
user_06296,movie_0796,5
user_07889,movie_0575,2
user_04893,movie_0394,4
user_03965,movie_0526,5
user_06368,movie_0021,1
user_03243,movie_0880,4
user_09451,movie_0653,3
user_02187,movie_0419,3
user_00028,movie_0538,3
user_02398,movie_0344,3
user_07393,movie_0712,1
user_08902,movie_0942,4
user_01979,movie_0251,4
user_07219,movie_0707,5
user_08748,movie_0574,2
user_01552,movie_0735,5
user_05998,movie_0047,3
user_02097,movie_0819,5
user_07937,movie_0599,3
user_07722,movie_0705,4
user_06234,movie_0059,4
user_07784,movie_0218,4
user_07163,movie_0236,3
user_06356,movie_0930,3
user_04595,movie_0886,4
user_06406,movie_0779,4
user_02960,movie_0517,4
user_06021,movie_0798,3
user_00224,movie_0057,4
user_02584,movie_0767,4
user_02239,movie_0872,3
user_00468,movie_0325,4
user_09795,movie_0886,4
user_09791,movie_0276,4
user_05870,movie_0215,4
user_07020,movie_0789,5
user_04559,movie_0155,4
user_07537,movie_0014,3
user_00755,movie_0359,2
user_02550,movie_0562,5
user_02774,movie_0570,3
user_02283,movie_0411,3
user_02762,movie_0236,1
user_03380,movie_0370,4
user_05647,movie_0607,1
user_09027,movie_0021,1
user_04425,movie_0198,5
user_06905,movie_0504,4
user_05893,movie_0871,5
user_07998,movie_0566,3
user_06503,movie_0222,3
user_09864,movie_0768,4
user_02694,movie_0202,5
user_06821,movie_0292,2
user_07625,movie_0512,4
user_08365,movie_0144,4
user_02858,movie_0978,3
user_00608,movie_0068,4
user_01584,movie_0375,5
user_03372,movie_0789,4
user_00050,movie_0610,4
user_05134,movie_0739,5
user_02702,movie_0710,3
user_03179,movie_0095,2
user_03789,movie_0977,3
user_00675,movie_1000,4
user_08725,movie_0533,5
user_09066,movie_0055,4
user_02749,movie_0987,5
user_09773,movie_0088,3
user_07185,movie_0996,5
user_04168,movie_0712,4
user_03655,movie_0562,4
user_07974,movie_0494,4
user_02851,movie_0637,5
user_00242,movie_0741,4
user_08532,movie_0701,4
user_04034,movie_0267,5
user_09084,movie_0901,4
user_05159,movie_0254,3
user_04165,movie_0049,5
user_00220,movie_0201,5
user_03342,movie_0885,3
user_06691,movie_0436,5
user_09139,movie_0920,4
user_02018,movie_0111,3
user_00026,movie_0723,4
user_03383,movie_0526,4
user_06108,movie_0557,4
user_05329,movie_0162,4
user_09563,movie_0181,2
user_07610,movie_0260,4
user_05625,movie_0678,4
user_03735,movie_0477,2
user_05814,movie_0250,5
user_04393,movie_0956,3
user_02413,movie_0690,4
user_09257,movie_0025,4
user_00251,movie_0619,3
user_08710,movie_0053,2
user_07106,movie_0256,3
user_06923,movie_0403,3
user_06044,movie_0132,5
user_04338,movie_0200,2
user_05919,movie_0695,4
user_05732,movie_0650,5
user_04846,movie_0991,3
user_06579,movie_0195,4
user_01857,movie_0957,2
user_03136,movie_0666,2
user_09267,movie_0535,3
user_09946,movie_0146,3
user_00795,movie_0730,5
user_00185,movie_0693,4
user_05792,movie_0442,4
user_00398,movie_0486,5
user_00943,movie_0248,2
user_08997,movie_0710,2
user_02490,movie_0083,4
user_01792,movie_0390,1
user_06917,movie_0223,4
user_02553,movie_0512,4
user_04879,movie_0962,4
user_07695,movie_0367,4
user_09632,movie_0136,3
user_03467,movie_0753,2
user_08624,movie_0835,3
user_03942,movie_0282,4
user_05473,movie_0521,5
user_02713,movie_0883,3
user_00533,movie_0926,2
user_05954,movie_0259,2
user_04205,movie_0155,1
user_04051,movie_0040,3
user_08605,movie_0979,2
user_03169,movie_0737,3
user_05125,movie_0573,1
user_07256,movie_0828,5
user_06195,movie_0373,3
user_01207,movie_0440,5
user_03643,movie_0218,2
user_09828,movie_0753,3
user_05205,movie_0218,4
user_09251,movie_0406,5
user_09717,movie_0774,3
user_05813,movie_0098,4
user_08895,movie_0633,4
user_07861,movie_0292,3
user_00864,movie_0438,3
user_02007,movie_0706,3
user_00271,movie_0733,3
user_01056,movie_0172,5
user_07908,movie_0514,3
user_06769,movie_0440,1
user_02548,movie_0509,4
user_04024,movie_0040,3
user_09117,movie_0416,4
user_03093,movie_0485,3
user_05386,movie_0454,4
user_02492,movie_0568,5
user_02102,movie_0720,5
user_00179,movie_0261,4
user_05886,movie_0838,2
user_09651,movie_0196,3
user_06771,movie_0858,3
user_02064,movie_0478,5
user_07872,movie_0275,4
user_06797,movie_0307,4
user_02790,movie_0866,2
user_04345,movie_0961,5
user_06268,movie_0327,2
user_09173,movie_0994,4
user_02759,movie_0589,4
user_07841,movie_0308,3
user_02822,movie_0694,3
user_04998,movie_0161,5
user_01297,movie_0378,3
user_02501,movie_0411,4
user_02980,movie_0334,4
user_07508,movie_0015,4
user_09698,movie_0560,4
user_02185,movie_0828,1
user_09150,movie_0394,4
user_00386,movie_0239,4
user_00231,movie_0515,3
user_09995,movie_0524,4
user_03267,movie_0993,5
user_09223,movie_0736,2
user_09322,movie_0064,4
user_04764,movie_0919,3
user_01519,movie_0849,4
user_07122,movie_0157,3
user_07816,movie_0261,3
user_07379,movie_0518,4
user_05318,movie_0827,4
user_03233,movie_0343,5
user_06326,movie_0584,5
user_01032,movie_0240,2
user_00546,movie_0028,4
user_00817,movie_0240,4
user_05362,movie_0208,5
user_03670,movie_0584,3
user_01017,movie_0977,4
user_01096,movie_0298,3
user_04026,movie_0363,3
user_02540,movie_0561,4
user_04032,movie_0379,2
user_03321,movie_0605,4
user_03926,movie_0437,2
user_09947,movie_0522,5
user_05193,movie_0630,3
user_09474,movie_0968,4
user_09099,movie_0773,2
user_04790,movie_0071,2
user_08197,movie_0620,3
user_08528,movie_0764,4
user_07948,movie_0716,4
user_06969,movie_0243,4
user_03608,movie_0821,4
user_03170,movie_0040,5
user_05026,movie_0149,3
user_05694,movie_0166,3
user_03798,movie_0093,3
user_05139,movie_0001,3
user_03409,movie_0435,5
user_09456,movie_0291,5
user_00960,movie_0639,4
user_02833,movie_0049,3
user_09574,movie_0906,2
user_04771,movie_0515,4
user_06987,movie_0331,5
user_09563,movie_0295,4
user_05977,movie_0315,3
user_05787,movie_0997,4
user_01586,movie_0233,5
user_08119,movie_0238,5
user_00760,movie_0925,1
user_09382,movie_0805,4
user_04462,movie_0659,5
user_07328,movie_0465,4
user_03806,movie_0474,5
user_00157,movie_0815,3
user_00431,movie_0074,4
user_01724,movie_0608,4
user_06792,movie_0992,1
user_01790,movie_0123,4
user_08715,movie_0296,4
user_03518,movie_0690,5
user_02977,movie_0259,4
user_03592,movie_0881,5
user_05699,movie_0980,3
user_06028,movie_0948,3
user_03998,movie_0600,5
user_02838,movie_0827,5
user_04907,movie_0721,3
user_07230,movie_0254,4
user_04904,movie_0787,3
user_05326,movie_0717,3
user_03823,movie_0642,4
user_08069,movie_0673,5
user_06518,movie_0682,2
user_02576,movie_0848,4
user_00265,movie_0159,2
user_01735,movie_0440,4
user_06621,movie_0568,1
user_03855,movie_0701,5
user_00193,movie_0838,3
user_04270,movie_0395,1
user_07400,movie_0858,3
user_02303,movie_0037,2
user_01030,movie_0837,4
user_00745,movie_0391,5
user_00164,movie_0833,4
user_00272,movie_0475,3
user_02960,movie_0042,3
user_07967,movie_0419,4
user_02047,movie_0675,5
user_04044,movie_0104,5
user_03781,movie_0441,3
user_04436,movie_0302,4
user_00783,movie_0075,5
user_03676,movie_0266,1
user_01330,movie_0430,4
user_03000,movie_0490,5
user_00801,movie_0497,3
user_05712,movie_0079,5
user_05032,movie_0806,3
user_07779,movie_0220,4
user_08363,movie_0907,3
user_06187,movie_0249,5
user_09875,movie_0303,1
user_02724,movie_0862,4
user_07082,movie_0385,3
user_09978,movie_0431,4
user_04764,movie_0888,2
user_00558,movie_0032,4
user_00576,movie_0709,4
user_01967,movie_0184,5
user_08291,movie_0200,3
user_09408,movie_0762,3
user_01952,movie_0574,3
user_05897,movie_0547,1
user_07484,movie_0729,4
user_05470,movie_0653,4
user_00372,movie_0754,1
user_00404,movie_0938,2
user_07736,movie_0764,3
user_06222,movie_0158,4
user_08983,movie_0435,4
user_00683,movie_0367,3
user_06809,movie_0250,3
user_08626,movie_0388,3
user_04185,movie_0906,4
user_01980,movie_0317,1
user_07548,movie_0371,4
user_09823,movie_0009,5
user_05701,movie_0137,5
user_00515,movie_0808,2
user_08812,movie_0646,5
user_08798,movie_0945,4
user_00943,movie_0578,4
user_06667,movie_0337,3
user_04819,movie_0374,5
user_06273,movie_0417,2
user_05745,movie_0319,4
user_03222,movie_0393,3
user_00684,movie_0893,4
user_08116,movie_0379,4
user_07629,movie_0115,4
user_06895,movie_0153,5
user_02385,movie_0001,4
user_09660,movie_0405,3
user_03758,movie_0851,1
user_00680,movie_0404,4
user_06623,movie_0014,2
user_02012,movie_0392,5
user_05568,movie_0959,5
user_06114,movie_0498,3
user_03104,movie_0955,4
user_03325,movie_0559,5
user_08612,movie_0060,4
user_00765,movie_0684,4
user_06507,movie_0791,3
user_08621,movie_0857,2
user_01861,movie_0461,4
user_06977,movie_0943,4
user_02578,movie_0770,4
user_08036,movie_0077,3
user_02001,movie_0946,4
user_01380,movie_0866,5
user_03424,movie_0260,4
user_00068,movie_0186,3
user_06409,movie_0578,3
user_00420,movie_0449,5
user_02091,movie_0137,1
user_02031,movie_0208,4
user_08221,movie_0008,4
user_08424,movie_0695,4
user_03512,movie_0285,2
user_07356,movie_0356,4
user_09705,movie_0091,5
user_01457,movie_0897,4
user_01400,movie_0611,4
user_08599,movie_0315,4
user_00676,movie_0164,5
user_09676,movie_0008,4
user_06338,movie_0746,1
user_06212,movie_0078,5
user_01450,movie_0010,5
user_05825,movie_0590,5
user_01136,movie_0855,3
user_01137,movie_0984,5
user_08129,movie_0417,3
user_03618,movie_0706,2
user_02212,movie_0922,3
user_09866,movie_0705,4
user_05841,movie_0930,5
user_09269,movie_0517,2
user_07853,movie_0407,4
user_07706,movie_0859,5
user_00951,movie_0874,3
user_01011,movie_0801,3
user_09044,movie_0974,4
user_02784,movie_0282,1
user_04001,movie_0699,3
user_09667,movie_0852,4
user_08756,movie_0715,4
user_08312,movie_0183,5
user_02035,movie_0209,5
user_04390,movie_0190,4
user_00965,movie_0667,1
user_09237,movie_0724,4
user_04179,movie_0906,4
user_03100,movie_0250,4
user_09256,movie_0152,2
user_02916,movie_0123,3
user_06431,movie_0484,3
user_05240,movie_0032,1
user_09116,movie_0549,5
user_03547,movie_0381,3
user_07051,movie_0065,3
user_05623,movie_0361,5
user_07202,movie_0176,3
user_09086,movie_0290,1
user_01917,movie_0973,4
user_00560,movie_0132,4
user_02935,movie_0128,5
user_05302,movie_0098,4
user_05701,movie_0305,4
user_04601,movie_0164,5
user_03851,movie_0741,5
user_07404,movie_0300,4
user_03723,movie_0409,4
user_00336,movie_0189,5
user_05820,movie_0276,3
user_09501,movie_0676,4
user_03805,movie_0665,4
user_06926,movie_0589,4
user_04926,movie_0639,1
user_09890,movie_0276,4
user_03097,movie_0741,3
user_00810,movie_0348,2
user_03890,movie_0099,4
user_07642,movie_0907,4
user_04683,movie_0534,1
user_07047,movie_0082,5
user_08071,movie_0300,4
user_01854,movie_0447,4
user_00044,movie_0231,4
user_07906,movie_0100,4
user_07379,movie_0156,5
user_06400,movie_0007,3
user_09327,movie_0116,4
user_07247,movie_0239,4
user_07756,movie_0941,5
user_08938,movie_0773,5
user_08663,movie_0205,4
user_03057,movie_0487,4
user_09427,movie_0302,4
user_05411,movie_0423,4
user_02647,movie_0677,5
user_01020,movie_0339,4
user_05335,movie_0940,4
user_02120,movie_0083,2
user_01237,movie_0083,3
user_09811,movie_0434,1
user_00741,movie_0603,5
user_02518,movie_0705,5
user_08371,movie_0879,5
user_07228,movie_0599,1
user_01744,movie_0056,3
user_01275,movie_0553,5
user_00055,movie_0864,3
user_08091,movie_0291,5
user_05876,movie_0624,4
user_01901,movie_0602,3
user_06459,movie_0121,5
user_05292,movie_0040,4
user_06094,movie_0395,4
user_01370,movie_0107,4
user_01328,movie_0004,5
user_04898,movie_0222,4
user_06982,movie_0404,3
user_06109,movie_0048,5
user_06753,movie_0064,5
user_04620,movie_0861,5
user_02453,movie_0546,4
user_05446,movie_0905,4
user_03344,movie_0597,3
user_09223,movie_0520,5
user_06809,movie_0284,3
user_00462,movie_0946,4
user_01264,movie_0388,2
user_09347,movie_0008,2
user_01249,movie_0379,3
user_06677,movie_0962,4
user_05071,movie_0809,5
user_09386,movie_0387,2
user_04645,movie_0624,5
user_03907,movie_0714,1
user_08585,movie_0047,3
user_03911,movie_0158,4
user_08802,movie_0941,3
user_00329,movie_0360,5
user_02645,movie_0498,5
user_03029,movie_0351,3
user_00305,movie_0599,5
user_04614,movie_0723,5
user_08469,movie_0441,3
user_02190,movie_0588,5
user_07159,movie_0456,3
user_06412,movie_0950,4
user_08278,movie_0129,3
user_00476,movie_0829,4
user_04059,movie_0182,2
user_02924,movie_0500,3
user_04975,movie_0598,5
user_06718,movie_0087,5
user_09156,movie_0404,5
user_08241,movie_0657,2
user_03461,movie_0029,5
user_03940,movie_0303,4
user_02259,movie_0037,4
user_08582,movie_0014,3
user_00214,movie_0154,3
user_01922,movie_0235,4
user_00941,movie_0334,2
user_04472,movie_0926,3
user_03745,movie_0381,4
user_00191,movie_0904,4
user_08770,movie_0978,2
user_04830,movie_0031,3
user_00130,movie_0196,4
user_01942,movie_0725,5
user_01335,movie_0462,4
user_03910,movie_0986,3
user_03607,movie_0790,3
user_04757,movie_0553,4
user_09909,movie_0871,5
user_05404,movie_0781,3
user_05463,movie_0022,1
user_07969,movie_0113,3
user_08143,movie_0238,2
user_03993,movie_0825,5
user_02035,movie_0153,4
user_06133,movie_0169,4
user_02073,movie_0421,4
user_07556,movie_0723,5
user_01181,movie_0765,4
user_06732,movie_0483,3
user_01966,movie_0996,2
user_00786,movie_0587,4
user_01856,movie_0241,5
user_09005,movie_0979,3
user_01786,movie_0720,3
user_07751,movie_0197,5
user_06087,movie_0255,2
user_06346,movie_0286,4
user_00315,movie_0920,4
user_00019,movie_0796,4
user_05172,movie_0453,4
user_06837,movie_0910,2
user_08485,movie_0532,5
user_04906,movie_0165,4
user_04665,movie_0852,3
user_02771,movie_0631,4
user_08175,movie_1000,1
user_08989,movie_0214,5
user_08970,movie_0082,5
user_09235,movie_0830,1
user_06871,movie_0820,4
user_07234,movie_0622,4
user_08064,movie_0732,2
user_09768,movie_0035,3
user_08521,movie_0469,3
user_02378,movie_0025,1
user_08740,movie_0861,1
user_04993,movie_0929,5
user_06555,movie_0930,4
user_00468,movie_0424,3
user_07047,movie_0241,2
user_08176,movie_0697,2
user_08465,movie_0251,3
user_07382,movie_0387,4
user_07045,movie_0128,3
user_03868,movie_0991,4
user_05892,movie_0845,3
user_03279,movie_0721,4
user_08529,movie_0127,5
user_06003,movie_0783,5
user_05696,movie_0694,5
user_08572,movie_0344,4
user_00986,movie_0063,4
user_08746,movie_0593,3
user_09078,movie_0391,3
user_06100,movie_0857,3
user_03853,movie_0121,3
user_08937,movie_0848,3
user_02230,movie_0726,4
user_07096,movie_0223,4
user_06158,movie_0880,3
user_03596,movie_0130,5
user_09674,movie_0127,3
user_03292,movie_0610,3
user_09667,movie_0369,5
user_08243,movie_0095,3
user_03764,movie_0836,4
user_02574,movie_0038,3
user_08505,movie_0621,4
user_09420,movie_1000,3
user_02140,movie_0471,5
user_09560,movie_0165,3
user_02368,movie_0557,2
user_09230,movie_0003,4
user_06329,movie_0655,5
user_03799,movie_0450,4
user_02614,movie_0562,5
user_02950,movie_0694,4
user_04468,movie_0182,4
user_02152,movie_0642,3
user_07107,movie_0446,5
user_04161,movie_0486,5
user_05839,movie_0011,5
user_05291,movie_0292,3
user_09728,movie_0944,3
user_03659,movie_0327,4
user_07620,movie_0023,4
user_02174,movie_0186,4
user_06959,movie_0922,5
user_09013,movie_0174,5
user_05729,movie_0220,5
user_08390,movie_0636,3
user_01257,movie_0973,1
user_03557,movie_0700,4
user_03389,movie_0618,5
user_03719,movie_0976,5
user_06787,movie_0780,3
user_01676,movie_0013,3
user_00181,movie_0367,3
user_01237,movie_0672,4
user_07735,movie_0464,3
user_06692,movie_0863,3
user_00149,movie_0582,3
user_07455,movie_0007,4
user_08655,movie_0101,5
user_05159,movie_0439,5
user_03755,movie_0190,5
user_01143,movie_0034,3
user_02583,movie_0287,3
user_02723,movie_0161,5
user_03147,movie_0609,5
user_03508,movie_0067,5
user_00372,movie_0672,1
user_05560,movie_0672,5
user_06085,movie_0946,4
user_07650,movie_0654,4
user_07876,movie_0626,5
user_06886,movie_0639,4
user_02778,movie_0308,4
user_08037,movie_0669,4
user_01903,movie_0637,4
user_04776,movie_0361,3
user_03140,movie_0551,3
user_09216,movie_0670,3
user_00231,movie_0049,4
user_09641,movie_0418,2
user_04573,movie_0759,5
user_07519,movie_0941,4
user_07848,movie_0850,5
user_03915,movie_0907,4
user_08461,movie_0827,5
user_05356,movie_0931,3
user_07277,movie_0949,4
user_00298,movie_0555,5
user_01736,movie_0613,5
user_02169,movie_0213,3
user_02482,movie_0688,3
user_02909,movie_0417,5
user_02063,movie_0821,4
user_08706,movie_0772,3
user_05909,movie_0958,3
user_00033,movie_0982,5
user_03981,movie_0703,4
user_07859,movie_0613,5
user_09160,movie_0060,4
user_00017,movie_0391,3
user_08155,movie_0535,4
user_01598,movie_0069,5
user_04195,movie_0300,5
user_08095,movie_0790,3
user_04356,movie_0286,3
user_05891,movie_0149,5
user_06340,movie_0326,4
user_04324,movie_0764,4
user_07363,movie_0725,5
user_01515,movie_0545,5
user_07311,movie_0074,4
user_02470,movie_0623,5
user_01119,movie_0392,2
user_04471,movie_0916,3
user_05432,movie_0160,3
user_09241,movie_0218,5
user_09328,movie_0987,3
user_07762,movie_0888,5
user_00695,movie_0354,4
user_04680,movie_0422,4
user_06329,movie_0065,3
user_07040,movie_0555,4
user_01913,movie_0720,2
user_03333,movie_0524,4
user_05496,movie_0619,5
user_02171,movie_0049,3
user_02222,movie_0876,4
user_03739,movie_0693,4
user_01384,movie_0174,5
user_05141,movie_0863,4
user_05669,movie_0103,4
user_09367,movie_0779,4
user_05224,movie_0668,4
user_03799,movie_0165,3
user_07884,movie_0648,4
user_06694,movie_0743,2
user_02669,movie_0578,5
user_05833,movie_0021,4
user_08863,movie_0527,5
user_09150,movie_0788,5
user_08617,movie_0209,4
user_03622,movie_0814,3
user_04213,movie_0649,3
user_07558,movie_0658,3
user_07389,movie_0593,4
user_04180,movie_0447,5
user_00473,movie_0603,3
user_03785,movie_0359,5
user_07423,movie_0905,5
user_04035,movie_0889,3
user_00445,movie_0368,1
user_07803,movie_0540,5
user_01087,movie_0256,4
user_01953,movie_0271,4
user_05851,movie_0982,5
user_03690,movie_0421,4
user_02827,movie_0141,4
user_03286,movie_0036,3
user_00402,movie_0697,4
user_05618,movie_0295,3
user_08447,movie_0428,1
user_08991,movie_0888,4
user_06731,movie_0688,5
user_01917,movie_0231,5
user_03620,movie_0448,5
user_05924,movie_0710,2
user_06682,movie_0219,5
user_06410,movie_0007,5
user_06918,movie_0728,4
user_00344,movie_0420,3
user_08003,movie_0270,4
user_07644,movie_0157,5
user_03440,movie_0648,4
user_01408,movie_0471,5
user_08387,movie_0180,2
user_02935,movie_0338,2
user_09746,movie_0781,2
user_04094,movie_0253,2
user_05755,movie_0488,4
user_08398,movie_0556,3
user_01647,movie_0196,2
user_00145,movie_0013,4
user_03206,movie_0111,1
user_07554,movie_0535,3
user_06298,movie_0193,5
user_03813,movie_0353,4
user_02734,movie_0373,5
user_03870,movie_0641,4
user_07170,movie_0320,5
user_04047,movie_0710,1
user_04078,movie_0930,3
user_05102,movie_0929,4
user_09199,movie_0783,2
user_03266,movie_0476,5
user_01505,movie_0964,5
user_04831,movie_0708,4
user_02979,movie_0500,3
user_06873,movie_0731,3
user_04921,movie_0992,4
user_02027,movie_0790,5
user_07634,movie_0915,4
user_02103,movie_0633,4
user_08786,movie_0882,2
user_08786,movie_0840,5
user_05884,movie_0892,4
user_04756,movie_0346,3
user_01139,movie_0311,3
user_08263,movie_0293,5
user_06344,movie_0087,3
user_05884,movie_0180,5
user_01373,movie_0294,2
user_08997,movie_0247,5
user_09209,movie_0377,3
user_08818,movie_0921,5
user_02152,movie_0063,4
user_02811,movie_0540,3
user_01772,movie_0784,2
user_03754,movie_0230,4
user_07567,movie_0485,3
user_07899,movie_0115,2
user_05062,movie_0458,4
user_02893,movie_0388,3
user_04545,movie_0578,5
user_07600,movie_0532,1
user_01775,movie_0943,3
user_06472,movie_0088,5
user_01131,movie_0843,4
user_09055,movie_0114,3
user_04355,movie_0961,3
user_07197,movie_0245,3
user_05649,movie_0335,4
user_00447,movie_0467,5
user_03033,movie_0217,2
user_09791,movie_0184,5
user_02387,movie_0549,3
user_03863,movie_0306,4
user_05151,movie_0822,5
user_09127,movie_0159,4
user_01776,movie_0759,5
user_03816,movie_0971,3
user_01866,movie_0850,4
user_01336,movie_0525,3
user_03647,movie_0370,2
user_04016,movie_0325,2
user_08797,movie_0368,3
user_03637,movie_0475,3
user_06199,movie_0641,4
user_07321,movie_0298,4
user_02994,movie_0773,3
user_05419,movie_0711,4
user_07399,movie_0599,5
user_00616,movie_0194,4
user_04720,movie_0289,4
user_05211,movie_0777,3
user_05942,movie_0481,3
user_03543,movie_0513,2
user_05857,movie_0028,3
user_09727,movie_0549,1
user_05727,movie_0694,5
user_07102,movie_0780,5
user_05539,movie_0783,3
user_09824,movie_0902,3
user_00554,movie_0204,4
user_06102,movie_0281,3
user_02270,movie_0033,1
user_09297,movie_0681,3
user_04106,movie_0970,4
user_02911,movie_0830,5
user_04353,movie_0879,4
user_07909,movie_0644,2
user_01786,movie_0471,2
user_01252,movie_0447,1
user_04813,movie_0170,4
user_07674,movie_0714,1
user_01757,movie_0321,5
user_09695,movie_0855,5
user_02467,movie_0917,4
user_01898,movie_0402,3
user_07419,movie_0052,4
user_03132,movie_0717,4
user_01465,movie_0322,3
user_07536,movie_0968,5
user_09097,movie_0882,3
user_04921,movie_0710,3
user_07926,movie_0671,4
user_09124,movie_0922,4
user_04451,movie_0439,3
user_04879,movie_0851,2
user_00562,movie_0882,3
user_08111,movie_0744,3
user_04007,movie_0266,4
user_01416,movie_0691,3
user_03137,movie_0673,3
user_02994,movie_0812,5
user_03794,movie_0307,5
user_08452,movie_0516,3
user_06382,movie_0580,2
user_06081,movie_0509,4
user_08303,movie_0071,2
user_04428,movie_0765,3
user_08134,movie_0361,3
user_01941,movie_0351,3
user_01704,movie_0897,2
user_01973,movie_0487,4
user_06246,movie_0524,5
user_07159,movie_0700,3
user_09172,movie_0341,5
user_08315,movie_0201,3
user_06984,movie_0965,5
user_07103,movie_0495,4
user_03058,movie_0775,4
user_07039,movie_0923,4
user_06905,movie_0676,4
user_01081,movie_0147,3
user_01557,movie_0100,5
user_01217,movie_0869,3
user_05296,movie_0062,1
user_04076,movie_0120,3
user_01484,movie_0339,3
user_00828,movie_0330,3
user_09865,movie_0738,2
user_04837,movie_0634,4
user_07195,movie_0171,4
user_07175,movie_0618,4
user_04388,movie_0674,1
user_07874,movie_0795,3
user_05331,movie_0990,4
user_08794,movie_0599,3
user_03666,movie_0722,5
user_05096,movie_0003,4
user_00138,movie_0484,5
user_07096,movie_0674,5
user_08293,movie_0621,4
user_03287,movie_0286,3
user_04695,movie_0148,4
user_01524,movie_0477,4
user_01517,movie_0064,4
user_02150,movie_0983,4
user_05409,movie_0207,3
user_07719,movie_0707,4
user_07045,movie_0228,3
user_05713,movie_0480,5
user_05992,movie_0240,4
user_03975,movie_0072,4
user_06330,movie_0318,5
user_03028,movie_0318,5
user_09018,movie_0203,3
user_06794,movie_0305,4
user_04520,movie_0489,3
user_03924,movie_0470,4
user_09658,movie_0137,5
user_00840,movie_0691,3
user_04228,movie_0655,3
user_01730,movie_0849,3
user_05007,movie_0611,5
user_02796,movie_0344,4
user_03411,movie_0267,5
user_04212,movie_0877,3
user_05845,movie_0225,4
user_00095,movie_0619,4
user_02796,movie_0868,4
user_03840,movie_0758,2
