monthly_spend,household_size,tenure_days,plan_code,primary_device_code,is_active_flag,total_watch_minutes,avg_completion,unique_devices,completed_ratio,download_ratio,sessions_last_28_days,sessions_prev_28_days,session_trend_4w,historical_searches,recs_shown,rec_clicks,rec_ctr,avg_review_rating,review_count,low_rating_ratio,helpful_votes_avg,sentiment_score_avg,genre_total,top_genre_count,genre_diversity,top_genre_share,historical_sessions,churn,user_id
8.09,2.0,757,1,4,1,314.55,57.18333333333334,3.0,0.0,0.16666666666666666,0.0,0.0,0.0,2.0,2.0,1.0,0.5,4.5,2.0,0.0,2.5,0.4945,7.0,3.0,4.0,0.42857142857142855,6.0,0,user_06323
18.99,3.0,130,3,2,1,401.6,51.23333333333333,4.0,0.2222222222222222,0.0,0.0,1.0,-1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,8.0,0.3,9.0,0,user_06324
6.78,2.0,202,2,3,1,299.2,61.228571428571435,5.0,0.14285714285714285,0.0,0.0,1.0,-1.0,4.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.695,7.0,2.0,6.0,0.2857142857142857,7.0,0,user_06325
16.32,2.0,67,2,3,1,484.4,58.53333333333333,3.0,0.3333333333333333,0.08333333333333333,2.0,0.0,2.0,3.0,9.0,1.0,0.1111111111111111,5.0,1.0,0.0,2.0,0.696,13.0,3.0,9.0,0.23076923076923078,12.0,0,user_06326
5.59,6.0,146,2,2,1,946.4000000000001,39.388888888888886,5.0,0.3333333333333333,0.1111111111111111,1.0,0.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.597,9.0,2.0,8.0,0.2222222222222222,9.0,0,user_06327
5.34,2.0,957,2,3,0,291.1,60.544444444444444,4.0,0.1111111111111111,0.1111111111111111,1.0,0.0,1.0,4.0,9.0,3.0,0.3333333333333333,3.5,2.0,0.0,2.5,0.229,10.0,2.0,8.0,0.2,9.0,0,user_06328
2.22,2.0,871,0,3,1,999.9000000000001,48.0,4.0,0.1,0.1,2.0,3.0,-1.0,5.0,5.0,0.0,0.0,4.2,5.0,0.0,2.8,0.62,10.0,2.0,7.0,0.2,10.0,0,user_06329
13.4,2.0,810,1,4,1,228.1,26.766666666666666,3.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,4.0,1.0,0.25,4.5,2.0,0.0,3.5,0.766,3.0,1.0,3.0,0.3333333333333333,3.0,0,user_06330
25.5,2.0,828,1,5,1,298.2,33.95,3.0,0.0,0.75,0.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,1.0,1.0,2.0,0.075,4.0,1.0,4.0,0.25,4.0,0,user_06331
28.2,6.0,648,1,0,1,440.35,49.00833333333333,4.0,0.3333333333333333,0.0,0.0,1.0,-1.0,0.0,4.0,1.0,0.25,3.0,1.0,0.0,1.0,0.438,12.0,4.0,7.0,0.3333333333333333,12.0,0,user_06332
14.84,1.0,193,1,3,1,809.9,45.13,4.0,0.3,0.4,2.0,0.0,2.0,1.0,5.0,1.0,0.2,3.0,4.0,0.5,2.25,0.474,10.0,1.0,10.0,0.1,10.0,0,user_06333
41.75,1.0,481,2,0,1,937.4,54.80833333333334,5.0,0.08333333333333333,0.25,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,7.0,0.25,12.0,0,user_06334
18.17,6.0,411,1,1,1,153.25,59.76666666666667,3.0,0.0,0.3333333333333333,0.0,0.0,0.0,3.0,5.0,1.0,0.2,4.0,2.0,0.0,5.0,0.0,3.0,1.0,3.0,0.3333333333333333,3.0,0,user_06335
13.82,4.0,870,1,4,1,333.1,37.175000000000004,5.0,0.375,0.0,0.0,3.0,-3.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.554,10.0,4.0,6.0,0.4,8.0,0,user_06336
17.69,2.0,241,1,2,1,1299.05,39.769999999999996,5.0,0.4,0.2,1.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,6.0,0.3,10.0,1,user_06337
25.46,3.0,216,2,5,1,390.9,45.5,3.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,1.0,4.0,1.0,0.25,2.75,4.0,0.5,4.5,0.43274999999999997,10.0,5.0,6.0,0.5,9.0,0,user_06338
13.18,2.0,921,0,0,1,238.8,56.239999999999995,3.0,0.0,0.2,0.0,0.0,0.0,2.0,6.0,1.0,0.16666666666666666,3.0,3.0,0.3333333333333333,2.0,0.4623333333333333,5.0,1.0,5.0,0.2,5.0,0,user_06339
13.98,3.0,532,0,5,1,1092.5,58.660000000000004,5.0,0.3,0.2,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,3.5,2.0,0.0,3.5,0.407,13.0,5.0,6.0,0.38461538461538464,10.0,0,user_06340
14.8,3.0,656,0,5,0,849.9,48.06666666666666,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.3333333333333333,3.0,0,user_06341
19.44,2.0,740,2,4,1,396.4,55.760000000000005,3.0,0.0,0.2,0.0,0.0,0.0,0.0,2.0,1.0,0.5,3.6666666666666665,3.0,0.0,2.3333333333333335,0.6953333333333332,5.0,1.0,5.0,0.2,5.0,0,user_06342
6.25,4.0,987,0,4,1,691.5,53.37777777777777,4.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.4,3.0,1.0,0.0,0.0,0.461,9.0,2.0,8.0,0.2222222222222222,9.0,0,user_06343
8.65,1.0,219,2,5,1,689.8,43.40833333333333,5.0,0.25,0.08333333333333333,2.0,0.0,2.0,2.0,5.0,0.0,0.0,3.5,2.0,0.0,3.0,0.5625,12.0,2.0,8.0,0.16666666666666666,12.0,0,user_06344
21.81,2.0,999,2,0,0,241.0,33.275,3.0,0.0,0.25,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.25,4.0,0,user_06345
7.97,2.0,702,1,3,1,193.2,25.849999999999998,2.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,2.0,0.2857142857142857,4.0,2.0,0.0,1.5,0.7725,4.0,1.0,4.0,0.25,4.0,0,user_06346
12.36,6.0,357,3,0,1,439.7,47.5,5.0,0.3,0.3,1.0,2.0,-1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,8.0,0.18181818181818182,10.0,0,user_06347
12.65,1.0,436,2,4,1,207.45000000000002,62.425,3.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.25,4.0,0,user_06348
17.13,2.0,377,1,3,1,811.3,57.77,5.0,0.2,0.1,0.0,1.0,-1.0,5.0,4.0,0.0,0.0,1.0,1.0,1.0,3.0,0.3,10.0,2.0,9.0,0.2,10.0,0,user_06349
6.91,2.0,196,2,2,1,634.9,51.21818181818182,5.0,0.18181818181818182,0.2727272727272727,0.0,2.0,-2.0,3.0,5.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,12.0,3.0,10.0,0.25,11.0,0,user_06350
13.39,1.0,475,2,3,1,305.3,35.25,2.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,0.3333333333333333,3.0,1.0,0.0,2.0,0.427,4.0,2.0,3.0,0.5,4.0,0,user_06351
44.28,2.0,216,2,5,1,313.1,65.4,4.0,0.25,0.125,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,7.0,0.25,8.0,0,user_06352
10.62,1.0,622,2,0,0,437.90000000000003,31.466666666666665,5.0,0.1111111111111111,0.4444444444444444,0.0,1.0,-1.0,3.0,2.0,1.0,0.5,3.5,2.0,0.0,2.5,0.754,9.0,2.0,7.0,0.2222222222222222,9.0,0,user_06353
16.22,5.0,371,2,3,0,541.0,58.34615384615385,3.0,0.23076923076923078,0.15384615384615385,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,6.0,0.35714285714285715,13.0,0,user_06354
4.85,1.0,620,3,2,1,335.7,51.3,3.0,0.4,0.0,1.0,0.0,1.0,1.0,5.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,0.2,5.0,0,user_06355
13.82,3.0,570,1,0,1,198.15,60.775,3.0,0.5,0.5,0.0,0.0,0.0,3.0,4.0,1.0,0.25,2.0,1.0,1.0,0.0,0.249,4.0,2.0,3.0,0.5,4.0,0,user_06356
17.11,4.0,778,1,3,1,308.79999999999995,75.67142857142858,2.0,0.0,0.14285714285714285,0.0,0.0,0.0,3.0,2.0,1.0,0.5,2.5,2.0,0.5,2.5,0.594,8.0,3.0,4.0,0.375,7.0,0,user_06357
23.98,2.0,633,3,3,1,734.4,48.94444444444444,3.0,0.1111111111111111,0.0,0.0,1.0,-1.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.947,9.0,2.0,7.0,0.2222222222222222,9.0,0,user_06358
16.19,2.0,43,1,0,0,594.35,40.285714285714285,4.0,0.42857142857142855,0.14285714285714285,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,6.0,0.25,7.0,0,user_06359
3.16,2.0,383,1,0,1,640.5,68.07272727272726,5.0,0.18181818181818182,0.09090909090909091,2.0,0.0,2.0,2.0,5.0,1.0,0.2,5.0,1.0,0.0,5.0,0.65,11.0,1.0,11.0,0.09090909090909091,11.0,0,user_06360
7.78,1.0,321,2,2,1,429.1,57.27777777777778,4.0,0.1111111111111111,0.2222222222222222,1.0,0.0,1.0,3.0,2.0,0.0,0.0,4.0,2.0,0.0,4.5,0.563,9.0,2.0,7.0,0.2222222222222222,9.0,0,user_06361
8.98,2.0,648,0,4,0,572.0,50.55,4.0,0.375,0.125,0.0,2.0,-2.0,4.0,3.0,2.0,0.6666666666666666,4.0,1.0,0.0,2.0,0.841,9.0,4.0,4.0,0.4444444444444444,8.0,0,user_06362
12.09,1.0,789,0,1,1,305.25,47.0,4.0,0.2857142857142857,0.0,1.0,0.0,1.0,0.0,7.0,3.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0,0.14285714285714285,7.0,0,user_06363
11.84,1.0,1035,1,3,1,322.2,43.785714285714285,4.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,1.0,4.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,7.0,2.0,6.0,0.2857142857142857,7.0,0,user_06364
41.9,4.0,353,3,3,1,718.5,42.94444444444444,3.0,0.2222222222222222,0.5555555555555556,0.0,2.0,-2.0,1.0,5.0,0.0,0.0,2.8,5.0,0.4,2.6,0.3618,9.0,3.0,6.0,0.3333333333333333,9.0,0,user_06365
43.11,4.0,182,1,2,1,708.2,55.08888888888888,3.0,0.2222222222222222,0.1111111111111111,0.0,1.0,-1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,8.0,0.2222222222222222,9.0,0,user_06366
15.44,2.0,43,1,2,1,77.5,51.199999999999996,2.0,0.0,0.6666666666666666,2.0,0.0,2.0,1.0,9.0,1.0,0.1111111111111111,2.0,1.0,1.0,3.0,0.249,3.0,2.0,2.0,0.6666666666666666,3.0,0,user_06367
13.18,5.0,157,0,1,1,311.45,60.666666666666664,3.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,2.0,0.011,7.0,3.0,4.0,0.42857142857142855,6.0,0,user_06368
26.65,3.0,929,2,2,0,410.6,51.275,4.0,0.25,0.25,1.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,7.0,0.25,8.0,0,user_06369
10.39,5.0,431,3,4,1,503.25,50.71818181818182,5.0,0.36363636363636365,0.36363636363636365,1.0,2.0,-1.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,7.0,0.406,12.0,2.0,9.0,0.16666666666666666,11.0,0,user_06370
11.72,2.0,982,1,2,1,93.0,54.46666666666667,2.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.6666666666666666,3.0,0,user_06371
26.49,3.0,724,1,1,1,1302.7,49.55625,5.0,0.0625,0.25,2.0,1.0,1.0,1.0,7.0,1.0,0.14285714285714285,3.0,3.0,0.3333333333333333,2.0,0.447,16.0,4.0,9.0,0.25,16.0,0,user_06372
15.59,2.0,-24,0,0,1,536.4,54.7625,5.0,0.125,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,4.0,1.0,0.0,2.0,0.719,8.0,2.0,6.0,0.25,8.0,0,user_06373
18.24,7.0,956,1,3,1,336.95,48.142857142857146,4.0,0.0,0.7142857142857143,1.0,1.0,0.0,4.0,4.0,2.0,0.5,4.0,2.0,0.0,0.5,0.6365,7.0,3.0,5.0,0.42857142857142855,7.0,0,user_06374
32.62,2.0,506,1,5,1,524.2,38.86666666666667,4.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.2,5.0,0.2,3.4,0.422,6.0,1.0,6.0,0.16666666666666666,6.0,0,user_06375
18.17,2.0,316,0,2,1,329.5,51.142857142857146,5.0,0.42857142857142855,0.14285714285714285,1.0,1.0,0.0,4.0,2.0,0.0,0.0,4.0,2.0,0.0,2.5,0.7585,7.0,2.0,5.0,0.2857142857142857,7.0,0,user_06376
31.12,7.0,638,1,3,1,446.0,58.285714285714285,3.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,7.0,0.25,7.0,0,user_06377
13.82,2.0,156,1,5,0,501.3,50.1125,4.0,0.375,0.5,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,3.0,0.0,2.3333333333333335,0.7843333333333334,8.0,2.0,6.0,0.25,8.0,0,user_06378
21.87,4.0,840,2,2,1,207.5,60.225,2.0,0.25,0.5,0.0,1.0,-1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,0.5,4.0,0,user_06379
2.01,2.0,782,1,0,1,399.7,30.566666666666666,4.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,3.0,8.0,1.0,0.125,4.0,1.0,0.0,4.0,0.0,6.0,2.0,4.0,0.3333333333333333,6.0,0,user_06380
23.91,4.0,247,1,4,1,284.2,42.0,3.0,0.5,0.25,0.0,0.0,0.0,4.0,8.0,1.0,0.125,4.0,1.0,0.0,2.0,0.949,4.0,1.0,4.0,0.25,4.0,0,user_06381
10.25,4.0,258,1,5,0,413.5,52.25,5.0,0.25,0.375,0.0,0.0,0.0,5.0,3.0,1.0,0.3333333333333333,4.0,3.0,0.0,3.0,0.7063333333333333,8.0,2.0,6.0,0.25,8.0,0,user_06382
13.03,5.0,506,2,1,1,186.70000000000002,31.385714285714283,3.0,0.0,0.2857142857142857,0.0,0.0,0.0,1.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,7.0,2.0,6.0,0.2857142857142857,7.0,0,user_06383
13.53,3.0,111,1,4,1,342.8,71.24,4.0,0.0,0.0,1.0,1.0,0.0,5.0,3.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,7.0,2.0,4.0,0.2857142857142857,5.0,0,user_06384
2.33,4.0,690,1,4,1,332.1,47.724999999999994,3.0,0.5,0.25,0.0,2.0,-2.0,2.0,7.0,2.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.25,4.0,1,user_06385
20.75,1.0,686,0,0,1,155.3,58.9,2.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.25,3.0,1.0,0.0,3.0,0.571,3.0,2.0,2.0,0.6666666666666666,3.0,0,user_06386
9.15,2.0,417,2,5,1,504.05,48.99090909090909,5.0,0.36363636363636365,0.45454545454545453,0.0,0.0,0.0,1.0,5.0,1.0,0.2,4.333333333333333,3.0,0.0,1.6666666666666667,0.6963333333333334,11.0,3.0,7.0,0.2727272727272727,11.0,0,user_06387
8.47,6.0,984,3,5,1,416.6,85.58333333333333,5.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,6.0,2.0,5.0,0.3333333333333333,6.0,0,user_06388
13.56,5.0,429,3,4,1,788.45,60.392307692307696,5.0,0.23076923076923078,0.15384615384615385,0.0,2.0,-2.0,1.0,3.0,0.0,0.0,4.0,3.0,0.0,4.0,0.4283333333333333,14.0,4.0,9.0,0.2857142857142857,13.0,0,user_06389
10.22,1.0,254,2,5,1,461.9,37.528571428571425,4.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,1.0,4.0,1.0,0.25,4.333333333333333,3.0,0.0,4.666666666666667,0.6213333333333333,8.0,2.0,7.0,0.25,7.0,0,user_06390
19.12,2.0,78,1,4,1,628.6,55.74444444444444,4.0,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.6666666666666665,3.0,0.0,0.3333333333333333,0.4143333333333333,10.0,3.0,6.0,0.3,9.0,0,user_06391
23.97,2.0,840,2,3,1,304.0,82.55,2.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,3.0,0.659,4.0,2.0,3.0,0.5,4.0,0,user_06392
13.82,2.0,873,1,3,1,337.8,40.42,3.0,0.2,0.4,0.0,0.0,0.0,2.0,7.0,1.0,0.14285714285714285,4.0,2.0,0.0,3.0,0.919,5.0,1.0,5.0,0.2,5.0,0,user_06393
13.82,2.0,806,1,1,1,359.4,57.800000000000004,3.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.6,4.5,2.0,0.0,2.0,0.7969999999999999,6.0,2.0,5.0,0.3333333333333333,6.0,0,user_06394
13.18,3.0,-27,0,3,1,580.1999999999999,59.41818181818182,5.0,0.18181818181818182,0.2727272727272727,0.0,1.0,-1.0,5.0,3.0,0.0,0.0,5.0,2.0,0.0,3.0,0.716,13.0,3.0,8.0,0.23076923076923078,11.0,0,user_06395
14.59,6.0,699,2,5,1,814.1,63.760000000000005,5.0,0.5,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,10.0,2.0,9.0,0.2,10.0,0,user_06396
14.7,3.0,951,0,4,0,200.8,31.6,3.0,0.4,0.2,0.0,0.0,0.0,2.0,7.0,0.0,0.0,4.0,2.0,0.0,6.5,0.7484999999999999,5.0,1.0,5.0,0.2,5.0,0,user_06397
55.07,3.0,102,1,2,1,241.89999999999998,30.283333333333335,3.0,0.3333333333333333,0.16666666666666666,0.0,1.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,0.42857142857142855,6.0,0,user_06398
18.11,2.0,365,2,2,0,290.8,39.0,4.0,0.5,0.0,0.0,1.0,-1.0,1.0,3.0,0.0,0.0,5.0,1.0,0.0,2.0,0.844,6.0,2.0,5.0,0.3333333333333333,6.0,0,user_06399
13.82,4.0,729,1,5,1,435.0,46.38,4.0,0.4,0.0,0.0,1.0,-1.0,4.0,3.0,0.0,0.0,4.0,3.0,0.0,1.6666666666666667,0.7116666666666666,5.0,2.0,4.0,0.4,5.0,0,user_06401
28.24,2.0,672,0,5,1,789.8,52.44166666666666,5.0,0.25,0.3333333333333333,0.0,2.0,-2.0,2.0,3.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,12.0,3.0,9.0,0.25,12.0,0,user_06402
3.6,2.0,838,1,0,1,497.5,51.628571428571426,4.0,0.0,0.2857142857142857,0.0,0.0,0.0,1.0,9.0,3.0,0.3333333333333333,4.5,2.0,0.0,3.0,0.726,7.0,1.0,7.0,0.14285714285714285,7.0,0,user_06403
13.39,1.0,243,2,1,0,319.7,62.642857142857146,4.0,0.2857142857142857,0.42857142857142855,0.0,0.0,0.0,1.0,3.0,1.0,0.3333333333333333,5.0,1.0,0.0,3.0,0.999,7.0,3.0,5.0,0.42857142857142855,7.0,0,user_06404
52.57,3.0,794,1,3,1,559.6999999999999,42.675000000000004,4.0,0.125,0.125,0.0,0.0,0.0,2.0,4.0,0.0,0.0,4.0,1.0,0.0,1.0,0.838,8.0,2.0,7.0,0.25,8.0,1,user_06405
13.18,4.0,472,0,1,1,629.95,46.010000000000005,5.0,0.3,0.3,1.0,0.0,1.0,1.0,4.0,0.0,0.0,4.0,6.0,0.16666666666666666,2.5,0.5915,10.0,3.0,8.0,0.3,10.0,0,user_06406
1.25,1.0,171,2,1,0,555.05,53.91428571428571,4.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,4.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0,0.14285714285714285,7.0,0,user_06407
3.06,1.0,743,3,3,1,850.7,40.24615384615385,5.0,0.07692307692307693,0.15384615384615385,0.0,2.0,-2.0,2.0,4.0,0.0,0.0,2.75,4.0,0.5,2.0,0.43274999999999997,14.0,4.0,8.0,0.2857142857142857,13.0,0,user_06408
30.75,2.0,40,3,3,1,290.2,46.5,3.0,0.2,0.2,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,4.0,0.25,3.5,0.462,6.0,3.0,4.0,0.5,5.0,0,user_06409
33.52,1.0,54,1,4,1,497.40000000000003,35.71,4.0,0.1,0.1,1.0,1.0,0.0,2.0,6.0,2.0,0.3333333333333333,3.5,2.0,0.5,0.5,0.4315,11.0,3.0,8.0,0.2727272727272727,10.0,0,user_06410
661.28,6.0,544,1,3,1,227.4,58.457142857142856,3.0,0.2857142857142857,0.2857142857142857,0.0,2.0,-2.0,1.0,6.0,2.0,0.3333333333333333,4.0,2.0,0.0,2.5,0.6890000000000001,7.0,2.0,5.0,0.2857142857142857,7.0,0,user_06411
21.6,3.0,309,1,5,1,247.4,57.64,4.0,0.8,0.2,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,5.0,0.3333333333333333,5.0,0,user_06412
16.85,1.0,208,1,2,1,327.2,47.357142857142854,3.0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,2.0,4.0,0.0,0.0,4.5,2.0,0.0,1.5,0.7975000000000001,7.0,2.0,6.0,0.2857142857142857,7.0,0,user_06413
6.78,6.0,580,2,3,0,771.0,43.018181818181816,5.0,0.2727272727272727,0.09090909090909091,1.0,0.0,1.0,4.0,3.0,1.0,0.3333333333333333,3.5,2.0,0.5,1.0,0.5715,11.0,2.0,10.0,0.18181818181818182,11.0,0,user_06414
10.02,2.0,176,1,5,1,669.3,59.17,3.0,0.2,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,0.946,10.0,2.0,9.0,0.2,10.0,0,user_06415
26.6,5.0,13,1,1,1,290.3,52.300000000000004,2.0,0.0,0.5,0.0,4.0,-4.0,3.0,4.0,0.0,0.0,4.0,1.0,0.0,3.0,0.777,6.0,2.0,4.0,0.3333333333333333,6.0,0,user_06416
13.18,4.0,408,0,5,1,725.1,48.9,3.0,0.5,0.2,1.0,1.0,0.0,1.0,5.0,0.0,0.0,4.0,2.0,0.0,0.0,0.839,13.0,6.0,5.0,0.46153846153846156,10.0,0,user_06417
19.5,3.0,322,0,5,1,300.0,59.875,4.0,0.125,0.125,0.0,1.0,-1.0,2.0,3.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,9.0,3.0,6.0,0.3333333333333333,8.0,0,user_06418
13.39,2.0,774,2,5,1,692.8,61.8,2.0,0.0,0.4,0.0,0.0,0.0,3.0,3.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,0.2,5.0,0,user_06420
11.43,4.0,780,1,0,1,876.9,46.54117647058823,5.0,0.17647058823529413,0.29411764705882354,1.0,1.0,0.0,0.0,4.0,1.0,0.25,2.3333333333333335,3.0,0.3333333333333333,4.0,0.3296666666666666,19.0,5.0,9.0,0.2631578947368421,17.0,0,user_06421
23.01,1.0,183,2,1,1,566.0,46.46,4.0,0.3,0.3,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,7.0,0.36363636363636365,10.0,0,user_06422
9.41,2.0,684,1,0,1,459.09999999999997,57.225,4.0,0.25,0.25,0.0,0.0,0.0,4.0,8.0,2.0,0.25,0.0,0.0,0.0,0.0,0.0,9.0,3.0,7.0,0.3333333333333333,8.0,0,user_06423
13.82,1.0,517,1,0,1,484.45,48.75555555555555,4.0,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0,1.0,4.0,1.0,0.25,3.0,2.0,0.0,1.0,0.5075,9.0,3.0,6.0,0.3333333333333333,9.0,0,user_06424
16.75,1.0,82,1,2,1,351.5,37.03333333333333,4.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,1.0,5.0,1.0,0.2,4.0,2.0,0.0,2.5,0.704,6.0,1.0,6.0,0.16666666666666666,6.0,0,user_06425
23.66,3.0,14,1,4,0,372.65,44.599999999999994,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.5,2.0,0.5,1.5,0.4855,4.0,3.0,2.0,0.75,4.0,0,user_06426
13.39,4.0,169,2,1,1,350.9,70.62,4.0,0.2,0.4,0.0,0.0,0.0,1.0,7.0,2.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,0.3333333333333333,5.0,0,user_06427
13.18,3.0,598,0,4,1,442.4,61.666666666666664,5.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.0,0.0,3.5,0.434,9.0,3.0,6.0,0.3333333333333333,9.0,0,user_06428
40.05,3.0,311,2,3,1,554.1,47.355555555555554,4.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,9.0,0.1111111111111111,9.0,0,user_06429
7.68,1.0,769,1,2,1,807.7,55.85454545454545,5.0,0.18181818181818182,0.0,0.0,1.0,-1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,9.0,0.18181818181818182,11.0,0,user_06430
22.17,2.0,828,2,3,1,703.8,50.04545454545455,5.0,0.5454545454545454,0.45454545454545453,1.0,1.0,0.0,2.0,3.0,1.0,0.3333333333333333,4.5,2.0,0.0,4.0,0.7789999999999999,12.0,4.0,8.0,0.3333333333333333,11.0,0,user_06431
13.39,2.0,466,2,5,1,386.0,27.114285714285717,5.0,0.14285714285714285,0.14285714285714285,1.0,0.0,1.0,0.0,5.0,0.0,0.0,4.0,2.0,0.0,4.0,0.583,7.0,3.0,4.0,0.42857142857142855,7.0,0,user_06432
13.39,2.0,1057,2,3,1,245.7,45.28333333333333,4.0,0.3333333333333333,0.3333333333333333,1.0,0.0,1.0,2.0,8.0,3.0,0.375,4.0,1.0,0.0,2.0,0.762,6.0,2.0,5.0,0.3333333333333333,6.0,1,user_06433
11.01,5.0,461,0,3,1,432.4,54.949999999999996,5.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,7.0,2.0,6.0,0.2857142857142857,6.0,0,user_06434
